#A_id	B_id	A_length	B_length	A_qcovhsp	B_qcovhsp	length	pident	bitscore	evalue
GPALLIND_003115-T1	GPALN_001301-T1	270	194	70	98	190	95.263	313	1.52e-109
GPALLIND_003117-T1	GPALN_001298-T1	123	141	95	83	117	98.291	236	2.60e-82
GPALLIND_003118-T1	GPALN_001297-T1	217	217	100	100	217	100.000	445	4.76e-162
GPALLIND_003119-T1	GPALN_001296-T1	347	331	100	100	347	95.389	663	0.00e+00
GPALLIND_003120-T1	GPALN_001295-T1	317	317	100	100	317	100.000	649	0.00e+00
GPALLIND_003124-T1	GPALN_001292-T1	349	640	96	52	334	100.000	681	0.00e+00
GPALLIND_003126-T1	GPALN_001291-T1	161	187	100	100	187	86.096	315	4.54e-112
GPALLIND_003136-T1	GPALN_000005-T1	365	365	100	100	365	100.000	748	0.00e+00
GPALLIND_003136-T2	GPALN_000005-T2	257	257	100	100	257	100.000	527	0.00e+00
GPALLIND_003137-T1	GPALN_000006-T1	353	353	100	100	353	100.000	720	0.00e+00
GPALLIND_003138-T1	GPALN_001284-T1	208	208	100	100	208	100.000	434	5.96e-158
GPALLIND_003139-T1	GPALN_001283-T1	468	571	82	67	384	96.875	776	0.00e+00
GPALLIND_003141-T1	GPALN_004479-T1	92	92	100	100	92	100.000	181	1.45e-61
GPALLIND_003143-T1	GPALN_004481-T1	95	95	100	100	95	100.000	187	7.50e-64
GPALLIND_003147-T1	GPALN_004485-T1	286	347	97	80	278	93.525	531	0.00e+00
GPALLIND_003148-T1	GPALN_004491-T1	67	95	84	59	56	96.429	110	7.92e-34
GPALLIND_003150-T1	GPALN_004493-T1	251	251	100	100	251	100.000	507	0.00e+00
GPALLIND_003151-T1	GPALN_004495-T1	775	775	100	100	775	100.000	1617	0.00e+00
GPALLIND_003152-T1	GPALN_004496-T1	88	88	100	100	88	100.000	176	8.10e-60
GPALLIND_003153-T1	GPALN_004497-T1	275	316	96	91	289	79.239	428	6.53e-153
GPALLIND_003155-T1	GPALN_004498-T1	333	356	100	94	333	98.498	686	0.00e+00
GPALLIND_003156-T1	GPALN_004499-T1	433	441	100	100	449	84.410	731	0.00e+00
GPALLIND_003157-T1	GPALN_004887-T1	414	414	100	100	414	99.034	848	0.00e+00
GPALLIND_003159-T1	GPALN_004882-T1	131	132	100	100	135	71.111	162	4.81e-53
GPALLIND_003163-T1	GPALN_004879-T1	535	534	99	99	530	99.623	1093	0.00e+00
GPALLIND_003163-T2	GPALN_004879-T2	495	494	99	99	490	99.592	1013	0.00e+00
GPALLIND_003166-T1	GPALN_007506-T1	121	121	100	100	121	100.000	249	7.84e-88
GPALLIND_003167-T1	GPALN_007165-T1	205	160	93	90	191	70.681	264	1.84e-91
GPALLIND_003174-T1	GPALN_003077-T1	183	163	83	93	152	100.000	308	1.48e-109
GPALLIND_003178-T1	GPALN_003075-T1	190	181	67	83	128	94.702	265	6.94e-92
GPALLIND_003183-T1	GPALN_003068-T1	314	314	100	100	314	99.682	631	0.00e+00
GPALLIND_003185-T1	GPALN_003065-T1	336	321	100	97	354	71.186	436	6.54e-159
GPALLIND_003186-T1	GPALN_003064-T1	632	343	53	99	345	94.783	660	0.00e+00
GPALLIND_003188-T1	GPALN_003062-T1	254	402	77	57	231	77.056	338	1.46e-116
GPALLIND_003189-T1	GPALN_003061-T1	465	608	99	76	462	99.784	952	0.00e+00
GPALLIND_003191-T1	GPALN_003060-T1	923	987	100	78	770	86.148	1537	0.00e+00
GPALLIND_003192-T1	GPALN_003059-T1	605	644	100	100	671	78.241	1037	0.00e+00
GPALLIND_003193-T1	GPALN_003058-T1	273	324	96	86	282	83.688	399	1.72e-141
GPALLIND_003194-T1	GPALN_003057-T1	291	337	98	85	286	99.650	590	0.00e+00
GPALLIND_003200-T1	GPALN_003053-T1	328	411	82	66	273	98.168	552	0.00e+00
GPALLIND_003201-T1	GPALN_003052-T1	143	120	75	89	107	100.000	210	9.26e-72
GPALLIND_003206-T1	GPALN_002340-T1	294	294	100	100	294	100.000	615	0.00e+00
GPALLIND_003209-T1	GPALN_002417-T1	598	678	100	85	618	90.129	1129	0.00e+00
GPALLIND_003221-T1	GPALN_016172-T1	121	172	83	53	91	86.139	179	1.82e-59
GPALLIND_003223-T1	GPALN_016173-T1	493	587	69	58	343	97.959	590	0.00e+00
GPALLIND_003229-T1	GPALN_014107-T1	66	66	100	100	66	96.970	117	6.08e-37
GPALLIND_003242-T1	GPALN_014324-T1	335	335	100	100	335	98.806	691	0.00e+00
GPALLIND_003243-T1	GPALN_014325-T1	502	882	98	56	494	98.178	1016	0.00e+00
GPALLIND_003245-T1	GPALN_014327-T1	338	336	98	98	330	99.697	683	0.00e+00
GPALLIND_003249-T1	GPALN_014331-T1	309	281	100	100	325	78.769	405	2.93e-144
GPALLIND_003250-T1	GPALN_014332-T1	162	282	91	54	152	89.474	260	5.31e-89
GPALLIND_003251-T1	GPALN_014333-T1	234	257	80	85	223	78.924	342	2.20e-120
GPALLIND_003252-T1	GPALN_014334-T1	229	215	100	100	229	93.886	438	2.42e-159
GPALLIND_003253-T1	GPALN_014335-T1	107	117	96	88	103	78.641	160	1.11e-52
GPALLIND_003255-T1	GPALN_013158-T1	138	134	96	99	133	76.692	209	2.58e-71
GPALLIND_003266-T1	GPALN_004329-T1	398	357	100	100	398	89.196	727	0.00e+00
GPALLIND_003267-T1	GPALN_004328-T1	108	85	79	100	85	100.000	171	2.69e-57
GPALLIND_003293-T1	GPALN_015184-T1	804	868	97	88	778	93.959	1501	0.00e+00
GPALLIND_003297-T1	GPALN_015182-T1	194	194	100	100	194	97.423	394	7.72e-143
GPALLIND_003298-T1	GPALN_015176-T1	900	976	100	94	923	90.791	1708	0.00e+00
GPALLIND_003301-T1	GPALN_015175-T1	980	962	100	100	1005	82.985	1667	0.00e+00
GPALLIND_003304-T1	GPALN_015173-T1	232	329	97	69	226	92.035	416	1.30e-148
GPALLIND_003306-T1	GPALN_015171-T1	533	817	97	63	517	98.839	1066	0.00e+00
GPALLIND_003307-T1	GPALN_015170-T1	327	327	100	100	327	99.694	668	0.00e+00
GPALLIND_003308-T1	GPALN_015169-T1	392	392	100	100	392	97.704	797	0.00e+00
GPALLIND_003311-T1	GPALN_015164-T1	335	335	100	100	335	99.403	674	0.00e+00
GPALLIND_003311-T2	GPALN_015164-T2	236	236	100	100	236	99.153	481	1.20e-175
GPALLIND_003312-T1	GPALN_015163-T1	153	151	100	100	153	98.039	306	1.92e-109
GPALLIND_003315-T1	GPALN_015160-T1	111	111	100	100	111	98.198	227	1.96e-79
GPALLIND_003319-T1	GPALN_015157-T1	601	589	100	100	608	90.789	1127	0.00e+00
GPALLIND_003321-T1	GPALN_015155-T1	363	374	99	97	362	96.133	727	0.00e+00
GPALLIND_003324-T1	GPALN_006647-T1	394	394	100	100	394	98.731	808	0.00e+00
GPALLIND_003324-T2	GPALN_006647-T2	368	368	100	100	368	98.370	753	0.00e+00
GPALLIND_003326-T1	GPALN_006648-T1	83	97	96	82	80	100.000	159	3.68e-53
GPALLIND_003334-T1	GPALN_012360-T1	192	149	64	82	122	100.000	232	2.24e-79
GPALLIND_003353-T1	GPALN_004716-T1	173	173	100	100	173	95.376	342	6.78e-123
GPALLIND_003359-T1	GPALN_006557-T1	148	177	87	60	129	80.620	189	1.22e-62
GPALLIND_003378-T1	GPALN_009926-T1	109	212	100	52	110	90.000	177	2.14e-58
GPALLIND_003383-T1	GPALN_007045-T2	268	290	100	100	290	85.517	490	7.91e-178
GPALLIND_003385-T1	GPALN_007044-T1	93	173	100	51	93	95.699	180	5.30e-60
GPALLIND_003388-T1	GPALN_009519-T1	249	249	100	100	249	100.000	496	0.00e+00
GPALLIND_003389-T1	GPALN_009518-T1	237	242	100	100	242	90.909	418	1.13e-150
GPALLIND_003391-T1	GPALN_010140-T1	618	902	94	66	627	84.530	1029	0.00e+00
GPALLIND_003397-T1	GPALN_015616-T1	200	234	87	74	177	86.441	294	1.85e-102
GPALLIND_003407-T1	GPALN_010093-T1	689	457	56	86	405	70.617	531	0.00e+00
GPALLIND_003413-T1	GPALN_004527-T1	78	78	100	100	78	100.000	164	3.41e-55
GPALLIND_003417-T1	GPALN_016281-T1	153	102	67	100	102	100.000	208	3.21e-71
GPALLIND_003418-T1	GPALN_004521-T1	112	112	100	100	112	100.000	233	1.41e-81
GPALLIND_003419-T1	GPALN_004520-T1	393	383	95	100	383	97.650	631	0.00e+00
GPALLIND_003420-T1	GPALN_004524-T1	70	70	100	100	70	100.000	146	1.09e-48
GPALLIND_003439-T1	GPALN_001324-T1	184	194	100	95	184	100.000	383	1.99e-138
GPALLIND_003440-T1	GPALN_001325-T1	107	107	100	100	107	100.000	211	4.70e-73
GPALLIND_003441-T1	GPALN_001326-T1	774	870	94	84	754	93.236	1401	0.00e+00
GPALLIND_003444-T1	GPALN_001327-T1	375	494	73	68	342	73.392	464	1.10e-162
GPALLIND_003445-T1	GPALN_001328-T1	598	549	100	100	598	90.970	1045	0.00e+00
GPALLIND_003446-T1	GPALN_001329-T1	256	223	87	100	223	100.000	471	1.08e-171
GPALLIND_003447-T1	GPALN_001330-T1	347	279	75	94	261	100.000	538	0.00e+00
GPALLIND_003448-T1	GPALN_001331-T1	380	461	99	78	378	95.238	729	0.00e+00
GPALLIND_003449-T1	GPALN_001332-T1	284	343	100	83	284	100.000	584	0.00e+00
GPALLIND_003450-T1	GPALN_001333-T1	245	245	100	100	245	99.592	510	0.00e+00
GPALLIND_003451-T1	GPALN_001334-T1	439	439	100	100	439	100.000	909	0.00e+00
GPALLIND_003452-T1	GPALN_001335-T1	262	262	100	100	262	99.618	536	0.00e+00
GPALLIND_003453-T1	GPALN_001336-T1	261	261	100	100	261	99.234	529	0.00e+00
GPALLIND_003454-T1	GPALN_001337-T1	119	119	100	100	119	99.160	247	7.56e-87
GPALLIND_003455-T1	GPALN_001338-T1	331	331	100	100	331	98.489	664	0.00e+00
GPALLIND_003456-T1	GPALN_001339-T1	824	1466	100	54	827	82.709	1279	0.00e+00
GPALLIND_003460-T1	GPALN_001340-T1	449	449	100	100	449	99.777	907	0.00e+00
GPALLIND_003461-T1	GPALN_001341-T1	296	307	100	100	307	90.554	549	0.00e+00
GPALLIND_003463-T1	GPALN_001343-T1	154	154	100	100	154	100.000	323	6.70e-116
GPALLIND_003464-T1	GPALN_001344-T1	612	626	100	100	626	97.125	1233	0.00e+00
GPALLIND_003466-T1	GPALN_001346-T1	298	298	100	100	298	100.000	616	0.00e+00
GPALLIND_003467-T1	GPALN_001347-T1	1087	1095	100	99	1101	94.823	2152	0.00e+00
GPALLIND_003468-T1	GPALN_001348-T1	585	584	100	100	585	97.778	1164	0.00e+00
GPALLIND_003469-T1	GPALN_001349-T1	668	687	99	98	671	93.443	1285	0.00e+00
GPALLIND_003471-T1	GPALN_001350-T1	129	212	96	59	126	84.921	204	1.81e-68
GPALLIND_003477-T1	GPALN_001353-T1	253	253	100	99	258	92.636	466	3.23e-169
GPALLIND_003478-T1	GPALN_001354-T1	1167	1329	100	86	1167	95.030	2277	0.00e+00
GPALLIND_003481-T1	GPALN_001358-T1	301	301	100	100	301	98.339	597	0.00e+00
GPALLIND_003482-T1	GPALN_001360-T1	583	1055	100	55	592	96.284	1163	0.00e+00
GPALLIND_003485-T1	GPALN_001361-T1	199	199	100	100	199	100.000	406	1.96e-147
GPALLIND_003486-T1	GPALN_001362-T1	454	373	82	100	373	100.000	759	0.00e+00
GPALLIND_003487-T1	GPALN_001363-T1	338	338	100	100	338	100.000	677	0.00e+00
GPALLIND_003488-T1	GPALN_001364-T1	898	904	99	100	908	97.577	1834	0.00e+00
GPALLIND_003489-T1	GPALN_001365-T1	294	290	100	100	294	98.639	589	0.00e+00
GPALLIND_003490-T1	GPALN_001367-T1	673	719	98	92	670	94.328	1162	0.00e+00
GPALLIND_003491-T1	GPALN_001368-T1	579	585	100	100	585	98.462	1176	0.00e+00
GPALLIND_003492-T1	GPALN_001369-T1	137	175	100	78	137	100.000	277	7.92e-98
GPALLIND_003493-T1	GPALN_001370-T1	149	149	100	100	149	100.000	308	5.92e-110
GPALLIND_003494-T1	GPALN_001371-T1	274	278	100	99	275	98.182	559	0.00e+00
GPALLIND_003495-T1	GPALN_001372-T1	668	668	100	100	668	99.401	1373	0.00e+00
GPALLIND_003499-T1	GPALN_001374-T1	378	633	97	58	370	98.108	748	0.00e+00
GPALLIND_003500-T1	GPALN_001375-T1	511	510	100	100	527	93.738	1003	0.00e+00
GPALLIND_003501-T1	GPALN_001376-T1	147	164	100	100	164	89.634	291	2.23e-103
GPALLIND_003502-T1	GPALN_001377-T1	871	826	89	95	781	99.360	1612	0.00e+00
GPALLIND_003503-T1	GPALN_001378-T1	732	1156	97	63	734	93.869	1398	0.00e+00
GPALLIND_003505-T1	GPALN_001379-T1	601	634	94	94	599	81.636	789	0.00e+00
GPALLIND_003506-T1	GPALN_001381-T1	634	616	100	100	634	96.530	1273	0.00e+00
GPALLIND_003508-T1	GPALN_001382-T1	459	805	97	54	444	97.748	907	0.00e+00
GPALLIND_003511-T1	GPALN_001384-T1	852	852	100	100	852	100.000	1766	0.00e+00
GPALLIND_003513-T1	GPALN_001387-T1	240	240	100	100	240	100.000	501	0.00e+00
GPALLIND_003517-T1	GPALN_001389-T1	245	252	100	100	252	97.222	499	0.00e+00
GPALLIND_003518-T1	GPALN_001390-T1	494	494	100	100	494	100.000	1004	0.00e+00
GPALLIND_003519-T1	GPALN_001391-T1	279	277	99	100	277	100.000	559	0.00e+00
GPALLIND_003520-T1	GPALN_001392-T1	302	291	100	100	302	96.358	593	0.00e+00
GPALLIND_003521-T1	GPALN_001393-T1	428	428	100	100	428	100.000	870	0.00e+00
GPALLIND_003524-T1	GPALN_001394-T1	138	262	100	53	138	100.000	280	1.98e-97
GPALLIND_003525-T1	GPALN_001395-T1	743	743	100	100	743	99.865	1534	0.00e+00
GPALLIND_003526-T1	GPALN_001396-T1	280	309	99	89	277	98.917	563	0.00e+00
GPALLIND_003528-T1	GPALN_001397-T1	441	615	90	63	396	92.172	666	0.00e+00
GPALLIND_003529-T1	GPALN_001399-T1	565	449	79	99	449	97.996	902	0.00e+00
GPALLIND_003530-T1	GPALN_001400-T1	576	577	97	98	563	96.092	1102	0.00e+00
GPALLIND_003531-T1	GPALN_001402-T1	129	129	100	100	129	100.000	270	9.60e-96
GPALLIND_003532-T1	GPALN_001403-T1	287	307	100	100	307	89.577	554	0.00e+00
GPALLIND_003534-T1	GPALN_001404-T1	616	606	75	76	463	97.840	948	0.00e+00
GPALLIND_003536-T1	GPALN_001408-T1	341	333	84	86	285	97.544	568	0.00e+00
GPALLIND_003537-T1	GPALN_001409-T1	210	151	72	100	151	100.000	310	5.10e-110
GPALLIND_003538-T1	GPALN_001410-T1	469	469	100	100	469	99.787	981	0.00e+00
GPALLIND_003539-T1	GPALN_001411-T1	781	768	100	100	782	97.187	1565	0.00e+00
GPALLIND_003541-T1	GPALN_001412-T1	220	169	58	76	128	99.219	260	9.64e-90
GPALLIND_003544-T1	GPALN_001415-T1	245	228	100	100	254	75.197	348	2.37e-129
GPALLIND_003545-T1	GPALN_001416-T1	326	340	100	100	347	85.014	578	0.00e+00
GPALLIND_003546-T1	GPALN_001417-T1	194	177	98	100	191	81.675	305	9.99e-108
GPALLIND_003547-T1	GPALN_001418-T1	260	222	92	98	240	90.417	439	8.72e-159
GPALLIND_003548-T1	GPALN_001419-T1	318	319	100	100	319	98.119	640	0.00e+00
GPALLIND_003549-T1	GPALN_001420-T1	146	134	100	100	150	86.000	249	6.58e-87
GPALLIND_003550-T1	GPALN_001421-T1	760	748	100	100	760	97.763	1553	0.00e+00
GPALLIND_003552-T1	GPALN_001422-T1	341	405	96	80	326	97.239	659	0.00e+00
GPALLIND_003555-T1	GPALN_001423-T1	1597	2254	99	71	1634	91.363	2918	0.00e+00
GPALLIND_003557-T1	GPALN_001425-T1	708	851	93	84	711	83.685	835	0.00e+00
GPALLIND_003560-T1	GPALN_001428-T1	454	381	70	84	321	97.508	625	0.00e+00
GPALLIND_003561-T1	GPALN_001430-T1	281	281	100	100	281	100.000	581	0.00e+00
GPALLIND_003562-T1	GPALN_001431-T1	337	337	100	100	337	99.703	696	0.00e+00
GPALLIND_003563-T1	GPALN_001432-T1	633	341	53	98	335	97.910	666	0.00e+00
GPALLIND_003564-T1	GPALN_001434-T1	150	150	100	100	150	100.000	315	7.90e-113
GPALLIND_003565-T1	GPALN_001435-T1	393	365	100	100	393	91.603	717	0.00e+00
GPALLIND_003566-T1	GPALN_001438-T1	588	656	99	90	591	87.310	910	0.00e+00
GPALLIND_003567-T1	GPALN_001439-T1	165	165	100	100	165	98.788	342	3.34e-123
GPALLIND_003568-T1	GPALN_001440-T1	692	672	100	100	693	95.960	1350	0.00e+00
GPALLIND_003569-T1	GPALN_001441-T1	256	240	83	89	213	96.244	419	1.35e-150
GPALLIND_003570-T1	GPALN_001443-T1	469	451	84	87	411	83.654	655	0.00e+00
GPALLIND_003571-T1	GPALN_001444-T1	383	349	100	100	383	91.123	698	0.00e+00
GPALLIND_003572-T1	GPALN_001446-T1	952	889	66	69	633	85.466	863	0.00e+00
GPALLIND_003574-T1	GPALN_001451-T1	349	340	98	94	341	92.375	642	0.00e+00
GPALLIND_003575-T1	GPALN_001452-T1	337	332	92	93	325	88.615	441	8.82e-157
GPALLIND_003576-T1	GPALN_001453-T1	545	532	100	100	545	97.064	1078	0.00e+00
GPALLIND_003577-T1	GPALN_001454-T1	552	353	64	100	353	100.000	727	0.00e+00
GPALLIND_003580-T1	GPALN_001456-T1	455	664	99	68	454	97.357	897	0.00e+00
GPALLIND_003581-T1	GPALN_001457-T1	828	842	100	100	850	96.353	1685	0.00e+00
GPALLIND_003582-T1	GPALN_001458-T1	752	528	68	97	514	98.833	1035	0.00e+00
GPALLIND_003583-T1	GPALN_001460-T1	700	693	100	100	701	98.431	1364	0.00e+00
GPALLIND_003584-T1	GPALN_001462-T1	273	295	95	87	258	98.837	524	0.00e+00
GPALLIND_003588-T1	GPALN_016255-T1	107	110	55	54	59	100.000	121	1.45e-37
GPALLIND_003591-T1	GPALN_001468-T1	587	590	92	85	525	88.608	914	0.00e+00
GPALLIND_003593-T1	GPALN_001469-T1	279	281	100	100	281	98.577	567	0.00e+00
GPALLIND_003594-T1	GPALN_001470-T1	301	301	100	100	301	99.668	608	0.00e+00
GPALLIND_003595-T1	GPALN_001471-T1	2397	2346	96	97	2331	95.024	4517	0.00e+00
GPALLIND_003596-T1	GPALN_001472-T1	244	244	100	100	244	100.000	501	0.00e+00
GPALLIND_003597-T1	GPALN_001473-T1	225	226	100	100	226	99.115	468	6.70e-171
GPALLIND_003598-T1	GPALN_001474-T1	517	500	100	100	532	87.594	870	0.00e+00
GPALLIND_003599-T1	GPALN_001494-T1	136	138	100	100	138	94.928	257	1.87e-90
GPALLIND_003600-T1	GPALN_001477-T1	1422	1430	100	100	1453	93.599	2760	0.00e+00
GPALLIND_003601-T1	GPALN_001478-T1	169	304	99	54	167	95.808	335	2.71e-118
GPALLIND_003604-T1	GPALN_001480-T1	556	1018	99	54	550	100.000	1153	0.00e+00
GPALLIND_003605-T1	GPALN_001482-T1	398	406	100	51	208	93.842	407	0.00e+00
GPALLIND_003606-T1	GPALN_001483-T1	498	498	100	100	498	99.598	1027	0.00e+00
GPALLIND_003607-T1	GPALN_001484-T1	1135	1086	100	77	864	76.672	1572	0.00e+00
GPALLIND_003608-T1	GPALN_001485-T1	1375	1400	100	100	1401	96.859	2768	0.00e+00
GPALLIND_003609-T1	GPALN_001486-T1	1202	1325	99	90	1224	94.771	2382	0.00e+00
GPALLIND_003614-T1	GPALN_001490-T1	1001	913	91	99	911	98.902	1878	0.00e+00
GPALLIND_003618-T1	GPALN_001492-T1	333	333	100	100	333	99.399	697	0.00e+00
GPALLIND_003619-T1	GPALN_001493-T1	526	539	94	92	497	97.384	980	0.00e+00
GPALLIND_003620-T1	GPALN_001475-T1	137	137	100	100	137	97.080	271	5.29e-96
GPALLIND_003621-T1	GPALN_001496-T1	554	554	100	100	554	99.458	1147	0.00e+00
GPALLIND_003622-T1	GPALN_001497-T1	463	511	100	89	464	97.198	910	0.00e+00
GPALLIND_003623-T1	GPALN_001498-T1	360	350	100	100	360	96.944	721	0.00e+00
GPALLIND_003624-T1	GPALN_001499-T1	117	117	100	100	117	100.000	241	7.39e-85
GPALLIND_003625-T1	GPALN_001500-T1	94	94	100	100	94	100.000	191	1.20e-65
GPALLIND_003626-T1	GPALN_001501-T1	134	135	100	100	135	94.815	250	9.18e-88
GPALLIND_003627-T1	GPALN_001502-T1	404	401	100	100	404	99.010	824	0.00e+00
GPALLIND_003628-T1	GPALN_001503-T1	505	669	97	73	501	92.216	866	0.00e+00
GPALLIND_003630-T1	GPALN_001504-T1	745	510	63	93	473	99.577	957	0.00e+00
GPALLIND_003634-T1	GPALN_001507-T1	1446	1525	100	92	1490	86.106	2393	0.00e+00
GPALLIND_003636-T1	GPALN_001508-T1	233	345	97	65	232	80.603	370	2.44e-130
GPALLIND_003637-T1	GPALN_001509-T1	296	296	100	100	296	100.000	602	0.00e+00
GPALLIND_003639-T1	GPALN_001511-T1	526	564	63	57	335	93.134	605	0.00e+00
GPALLIND_003641-T1	GPALN_001513-T1	1262	1295	78	79	1050	85.619	1681	0.00e+00
GPALLIND_003642-T1	GPALN_001514-T1	304	301	99	95	303	90.759	352	8.68e-123
GPALLIND_003643-T1	GPALN_001516-T1	423	683	99	62	423	98.582	856	0.00e+00
GPALLIND_003645-T1	GPALN_001517-T1	195	216	87	78	169	98.817	342	1.19e-121
GPALLIND_003647-T1	GPALN_001518-T1	283	283	100	100	283	100.000	594	0.00e+00
GPALLIND_003648-T1	GPALN_001519-T1	460	463	100	99	460	100.000	959	0.00e+00
GPALLIND_003649-T1	GPALN_001520-T1	627	627	100	100	627	98.884	1286	0.00e+00
GPALLIND_003650-T1	GPALN_001521-T1	258	342	84	65	221	95.475	419	2.35e-149
GPALLIND_003653-T1	GPALN_001523-T1	985	946	99	99	980	83.891	1415	0.00e+00
GPALLIND_003654-T1	GPALN_001524-T1	116	147	78	61	90	90.000	163	1.77e-53
GPALLIND_003655-T1	GPALN_001525-T1	250	250	100	100	250	97.200	496	0.00e+00
GPALLIND_003656-T1	GPALN_001526-T1	1686	1770	100	100	1809	87.728	3024	0.00e+00
GPALLIND_003657-T1	GPALN_001527-T1	183	181	95	94	173	96.532	347	2.00e-124
GPALLIND_003658-T1	GPALN_001528-T1	357	382	92	85	328	91.768	621	0.00e+00
GPALLIND_003660-T1	GPALN_001530-T1	338	340	100	100	340	98.235	686	0.00e+00
GPALLIND_003661-T1	GPALN_001531-T1	148	148	100	100	148	99.324	307	6.47e-110
GPALLIND_003662-T1	GPALN_001532-T1	342	335	100	100	342	97.076	685	0.00e+00
GPALLIND_003663-T1	GPALN_001533-T1	178	178	100	100	178	100.000	372	1.94e-134
GPALLIND_003664-T1	GPALN_001534-T1	199	207	100	100	207	77.778	286	4.88e-100
GPALLIND_003665-T1	GPALN_001535-T1	167	168	100	99	167	96.407	326	1.54e-116
GPALLIND_003666-T1	GPALN_001536-T1	181	181	100	100	181	100.000	369	2.41e-133
GPALLIND_003667-T1	GPALN_001537-T1	479	734	97	65	496	74.755	691	0.00e+00
GPALLIND_003669-T1	GPALN_001539-T1	648	654	100	100	654	99.083	1321	0.00e+00
GPALLIND_003670-T1	GPALN_001540-T1	447	484	100	88	447	87.919	721	0.00e+00
GPALLIND_003671-T1	GPALN_001541-T1	434	711	99	59	433	94.919	864	0.00e+00
GPALLIND_003673-T1	GPALN_001542-T1	88	88	100	100	88	100.000	179	5.56e-61
GPALLIND_003674-T1	GPALN_001543-T1	1033	1040	100	100	1069	88.681	1786	0.00e+00
GPALLIND_003675-T1	GPALN_001544-T1	634	617	100	100	634	94.953	1228	0.00e+00
GPALLIND_003676-T1	GPALN_001545-T1	722	694	67	75	517	87.332	786	0.00e+00
GPALLIND_003678-T1	GPALN_001548-T1	657	521	77	100	521	95.393	1018	0.00e+00
GPALLIND_003683-T1	GPALN_001550-T1	859	810	100	100	863	92.816	1622	0.00e+00
GPALLIND_003684-T1	GPALN_001551-T1	1047	599	59	93	632	73.940	842	0.00e+00
GPALLIND_003685-T1	GPALN_001553-T1	1063	1007	100	100	1074	87.896	1691	0.00e+00
GPALLIND_003686-T1	GPALN_001554-T1	169	169	100	100	169	100.000	353	1.91e-127
GPALLIND_003687-T1	GPALN_001555-T1	313	315	100	100	315	96.190	624	0.00e+00
GPALLIND_003688-T1	GPALN_001556-T1	613	619	100	100	619	98.061	1249	0.00e+00
GPALLIND_003689-T1	GPALN_001557-T1	288	292	99	98	287	97.213	574	0.00e+00
GPALLIND_003690-T1	GPALN_001558-T1	387	401	99	97	408	87.500	707	0.00e+00
GPALLIND_003691-T1	GPALN_001559-T1	292	292	99	99	290	98.621	596	0.00e+00
GPALLIND_003692-T1	GPALN_001560-T1	534	535	100	100	535	93.084	1001	0.00e+00
GPALLIND_003695-T1	GPALN_001562-T1	320	469	99	65	309	88.270	561	0.00e+00
GPALLIND_003698-T1	GPALN_001563-T1	1308	1411	100	91	1353	85.672	2074	0.00e+00
GPALLIND_003699-T1	GPALN_001564-T1	269	266	100	100	269	94.796	502	0.00e+00
GPALLIND_003700-T1	GPALN_001565-T1	355	374	98	99	376	83.511	593	0.00e+00
GPALLIND_003701-T1	GPALN_001566-T1	205	205	100	100	205	99.512	426	3.78e-155
GPALLIND_003702-T1	GPALN_001567-T1	1432	1435	99	97	1446	87.690	2542	0.00e+00
GPALLIND_003703-T1	GPALN_001568-T1	353	418	97	84	354	94.633	686	0.00e+00
GPALLIND_003704-T1	GPALN_001569-T1	470	471	99	99	468	99.786	954	0.00e+00
GPALLIND_003705-T1	GPALN_001570-T1	384	674	92	54	366	92.623	565	0.00e+00
GPALLIND_003709-T1	GPALN_001571-T1	592	711	100	83	592	97.128	1176	0.00e+00
GPALLIND_003710-T1	GPALN_001572-T1	578	588	100	100	595	92.308	1006	0.00e+00
GPALLIND_003711-T1	GPALN_001573-T1	110	111	100	100	112	97.321	215	1.51e-74
GPALLIND_003712-T1	GPALN_001574-T1	204	196	84	87	171	100.000	359	8.44e-129
GPALLIND_003713-T1	GPALN_001575-T1	747	671	85	98	657	96.499	1309	0.00e+00
GPALLIND_003714-T1	GPALN_001578-T1	948	953	100	100	953	99.370	1979	0.00e+00
GPALLIND_003715-T1	GPALN_001579-T1	431	428	100	100	431	89.559	734	0.00e+00
GPALLIND_003717-T1	GPALN_001580-T1	346	635	95	53	337	96.439	644	0.00e+00
GPALLIND_003718-T1	GPALN_001581-T1	548	587	96	91	531	94.579	1004	0.00e+00
GPALLIND_003719-T1	GPALN_001582-T1	319	320	100	100	322	90.683	507	0.00e+00
GPALLIND_003720-T1	GPALN_001583-T1	582	639	100	90	593	92.917	1011	0.00e+00
GPALLIND_003722-T1	GPALN_001584-T1	126	126	100	100	126	100.000	251	1.45e-88
GPALLIND_003723-T1	GPALN_001585-T1	656	656	100	100	656	99.848	1358	0.00e+00
GPALLIND_003727-T1	GPALN_001589-T1	554	1072	99	51	554	96.751	1118	0.00e+00
GPALLIND_003729-T1	GPALN_001590-T1	180	224	54	73	98	74.096	167	1.64e-60
GPALLIND_003730-T1	GPALN_001591-T1	144	144	100	100	144	99.306	287	3.79e-102
GPALLIND_003732-T1	GPALN_001592-T1	649	742	100	89	680	86.471	1114	0.00e+00
GPALLIND_003734-T1	GPALN_001594-T1	295	329	100	100	329	89.362	589	0.00e+00
GPALLIND_003737-T1	GPALN_001597-T1	118	118	100	100	118	100.000	247	4.28e-87
GPALLIND_003738-T1	GPALN_001598-T1	551	567	99	98	556	96.223	1113	0.00e+00
